product_id,website,img_path 1,product_name,clothes,gender,price,color,material,length,size,discount,sales,rate_num,rate_sco,product_path,shop_name
138,Lazada,database/product/image140.png,"Short skirt that hugs the bust PINKSTORE29, made of khaki with boxy pockets on both sides, C060",Skirts,Girl,115,Black,Khaki,Short,"S, M, L",28%,318,91,4.9,https://www.lazada.vn/products/hoan-tien-15-chan-vay-ngan-om-vong-3-pinkstore29-chat-kaki-kieu-tui-hop-2-ben-c059-i2099777549-s11521810766.html?c=&channelLpJumpArgs=channelId%3A116311746&clickTrackInfo=query%253A%253Bnid%253A2099777549%253Bsrc%253ALazadaMainSrp%253Brn%253A8801db790b67626d15b110c8d7a2ad31%253Bregion%253Avn%253Bsku%253A2099777549_VNAMZ%253Bprice%253A115000%253Bclient%253Adesktop%253Bsupplier_id%253A200167044362%253Bbiz_source%253Ah5_internal%253Bslot%253A25%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A2099777549%253Bsku_id%253A11521810766%253Bshop_id%253A2065675&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=1.15E%205&priceCompare=skuId%3A11521810766%3Bsource%3Alazada-search-voucher%3Bsn%3A8801db790b67626d15b110c8d7a2ad31%3BunionTrace%3A21411e1317040778696723631ebd36%3BoriginPrice%3A115000%3BvoucherPrice%3A115000%3BdisplayPrice%3A115000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704077870022&ratingscore=4.912087912087912&request_id=8801db790b67626d15b110c8d7a2ad31&review=91&sale=318&search=1&source=search&spm=a2o4n.searchlistcategory.list.i42.26aa564fBPcCku&stock=2,pinkstore29
139,Lazada,database/product/image141.png,"Short skirt that hugs the bust PINKSTORE29, made of khaki with boxy pockets on both sides C061",Skirts,Girl,115,White,Khaki,Short,"S, M, L",28%,318,91,4.9,https://www.lazada.vn/products/hoan-tien-15-chan-vay-ngan-om-vong-3-pinkstore29-chat-kaki-kieu-tui-hop-2-ben-c059-i2099777549-s11521810766.html?c=&channelLpJumpArgs=channelId%3A116311746&clickTrackInfo=query%253A%253Bnid%253A2099777549%253Bsrc%253ALazadaMainSrp%253Brn%253A8801db790b67626d15b110c8d7a2ad31%253Bregion%253Avn%253Bsku%253A2099777549_VNAMZ%253Bprice%253A115000%253Bclient%253Adesktop%253Bsupplier_id%253A200167044362%253Bbiz_source%253Ah5_internal%253Bslot%253A25%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A2099777549%253Bsku_id%253A11521810766%253Bshop_id%253A2065675&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=1.15E%205&priceCompare=skuId%3A11521810766%3Bsource%3Alazada-search-voucher%3Bsn%3A8801db790b67626d15b110c8d7a2ad31%3BunionTrace%3A21411e1317040778696723631ebd36%3BoriginPrice%3A115000%3BvoucherPrice%3A115000%3BdisplayPrice%3A115000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704077870022&ratingscore=4.912087912087912&request_id=8801db790b67626d15b110c8d7a2ad31&review=91&sale=318&search=1&source=search&spm=a2o4n.searchlistcategory.list.i42.26aa564fBPcCku&stock=3,pinkstore29
140,Lazada,database/product/image142.png,Vintage women's long pleated skirt with flap pocket on one side is extremely classy,Skirts,Girl,59,White,Khaki,Long,"L, M, XXXS, XL",25%,73,35,4.7,https://www.lazada.vn/products/chan-vay-nu-vintage-dang-dai-xep-ly-co-nap-tui-hop-mot-ben-cuc-sang-chanh-i2088539123-s9800395806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253A%253Bnid%253A2088539123%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A2088539123_VNAMZ%253Bprice%253A59000%253Bclient%253Adesktop%253Bsupplier_id%253A1000016090%253Bbiz_source%253Ah5_internal%253Bslot%253A28%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A2088539123%253Bsku_id%253A9800395806%253Bshop_id%253A274850&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=5.9E%204&priceCompare=skuId%3A9800395806%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A59000%3BvoucherPrice%3A59000%3BdisplayPrice%3A59000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.742857142857143&request_id=41791ab60842e2ec36fb13182a14d043&review=35&sale=73&search=1&source=search&spm=a2o4n.searchlistcategory.list.147&stock=1,Huyken Shop
141,Lazada,database/product/image143.png,Vintage women's long pleated skirt with flap pocket on one side is extremely classy,Skirts,Girl,59,Brown,Khaki,Long,"L, M, XXXS, XL",25%,73,35,4.7,https://www.lazada.vn/products/chan-vay-nu-vintage-dang-dai-xep-ly-co-nap-tui-hop-mot-ben-cuc-sang-chanh-i2088539123-s9800395806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253A%253Bnid%253A2088539123%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A2088539123_VNAMZ%253Bprice%253A59000%253Bclient%253Adesktop%253Bsupplier_id%253A1000016090%253Bbiz_source%253Ah5_internal%253Bslot%253A28%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A2088539123%253Bsku_id%253A9800395806%253Bshop_id%253A274850&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=5.9E%204&priceCompare=skuId%3A9800395806%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A59000%3BvoucherPrice%3A59000%3BdisplayPrice%3A59000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.742857142857143&request_id=41791ab60842e2ec36fb13182a14d043&review=35&sale=73&search=1&source=search&spm=a2o4n.searchlistcategory.list.147&stock=2,Huyken Shop
142,Lazada,database/product/image144.png,Vintage women's long pleated skirt with flap pocket on one side is extremely classy,Skirts,Girl,59,Black,Khaki,Long,"L, M, XXXS, XL",25%,73,35,4.7,https://www.lazada.vn/products/chan-vay-nu-vintage-dang-dai-xep-ly-co-nap-tui-hop-mot-ben-cuc-sang-chanh-i2088539123-s9800395806.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253A%253Bnid%253A2088539123%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A2088539123_VNAMZ%253Bprice%253A59000%253Bclient%253Adesktop%253Bsupplier_id%253A1000016090%253Bbiz_source%253Ah5_internal%253Bslot%253A28%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A2088539123%253Bsku_id%253A9800395806%253Bshop_id%253A274850&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=5.9E%204&priceCompare=skuId%3A9800395806%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A59000%3BvoucherPrice%3A59000%3BdisplayPrice%3A59000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.742857142857143&request_id=41791ab60842e2ec36fb13182a14d043&review=35&sale=73&search=1&source=search&spm=a2o4n.searchlistcategory.list.147&stock=3,Huyken Shop
143,Lazada,database/product/image145.png,WHITE TENNIS SKIRT,Skirts,Girl,39,White,Kate,Short,"S, M, L",,61,8,4.6,https://www.lazada.vn/products/hcmtennis-skirt-trang-i1447041353-s5994823927.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253A%253Bnid%253A1447041353%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1447041353_VNAMZ%253Bprice%253A39000%253Bclient%253Adesktop%253Bsupplier_id%253A200165823194%253Bbiz_source%253Ah5_internal%253Bslot%253A29%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1447041353%253Bsku_id%253A5994823927%253Bshop_id%253A1897388&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=3.9E%204&priceCompare=skuId%3A5994823927%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A39000%3BvoucherPrice%3A39000%3BdisplayPrice%3A39000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.625&request_id=41791ab60842e2ec36fb13182a14d043&review=8&sale=61&search=1&source=search&spm=a2o4n.searchlistcategory.list.150&stock=1,ULZZANG STORE HCM
144,Lazada,database/product/image146.png,WHITE TENNIS SKIRT,Skirts,Girl,39,Black,Kate,Short,"S, M, L",,61,8,4.6,https://www.lazada.vn/products/hcmtennis-skirt-trang-i1447041353-s5994823927.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253A%253Bnid%253A1447041353%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1447041353_VNAMZ%253Bprice%253A39000%253Bclient%253Adesktop%253Bsupplier_id%253A200165823194%253Bbiz_source%253Ah5_internal%253Bslot%253A29%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1447041353%253Bsku_id%253A5994823927%253Bshop_id%253A1897388&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=3.9E%204&priceCompare=skuId%3A5994823927%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A39000%3BvoucherPrice%3A39000%3BdisplayPrice%3A39000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.625&request_id=41791ab60842e2ec36fb13182a14d043&review=8&sale=61&search=1&source=search&spm=a2o4n.searchlistcategory.list.150&stock=2,ULZZANG STORE HCM
145,Lazada,database/product/image147.png,"Women's high-waisted A-line skirt pants with beautiful slits, youthful, graceful, dynamic fashion",Skirts,Girl,49,Black,Other,Short,"S, M, L",45%,13,0,0,https://www.lazada.vn/products/quan-gia-vay-nu-chu-a-cap-cao-xe-ta-dep-phong-cach-tre-trung-duyen-dang-nang-dong-thoi-trang-i1749500804-s7828217148.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253A%253Bnid%253A1749500804%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1749500804_VNAMZ%253Bprice%253A49000%253Bclient%253Adesktop%253Bsupplier_id%253A200161659086%253Bbiz_source%253Ah5_internal%253Bslot%253A30%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1749500804%253Bsku_id%253A7828217148%253Bshop_id%253A1432668&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=4.9E%204&priceCompare=skuId%3A7828217148%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A49000%3BvoucherPrice%3A49000%3BdisplayPrice%3A49000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=0&request_id=41791ab60842e2ec36fb13182a14d043&review=&sale=13&search=1&source=search&spm=a2o4n.searchlistcategory.list.152&stock=1,peaceful
146,Lazada,database/product/image148.png,Cute two-layer mesh long skirt TTS0206,Skirts,Girl,34.9,Grey,Other,Medium,"S, M, L",73,163,28,4.9,https://www.lazada.vn/products/chan-vay-dai-phoi-luoi-hai-lop-siu-de-thuong-tts0206-i1527628458-s6416723379.html?c=&channelLpJumpArgs=channelId%3A1447719293&clickTrackInfo=query%253A%253Bnid%253A1527628458%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1527628458_VNAMZ%253Bprice%253A34900%253Bclient%253Adesktop%253Bsupplier_id%253A200167881429%253Bbiz_source%253Ah5_internal%253Bslot%253A31%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1527628458%253Bsku_id%253A6416723379%253Bshop_id%253A2135297&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=3.49E%204&priceCompare=skuId%3A6416723379%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A34900%3BvoucherPrice%3A34900%3BdisplayPrice%3A34900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.851851851851852&request_id=41791ab60842e2ec36fb13182a14d043&review=27&sale=163&search=1&source=search&spm=a2o4n.searchlistcategory.list.i41.26aa564fRkcLhH&stock=1,Ruby's Home
147,Lazada,database/product/image149.png,Cute two-layer mesh long skirt TTS0207,Skirts,Girl,34.9,Black,Other,Medium,"S, M, L",73,163,28,4.9,https://www.lazada.vn/products/chan-vay-dai-phoi-luoi-hai-lop-siu-de-thuong-tts0206-i1527628458-s6416723379.html?c=&channelLpJumpArgs=channelId%3A1447719293&clickTrackInfo=query%253A%253Bnid%253A1527628458%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1527628458_VNAMZ%253Bprice%253A34900%253Bclient%253Adesktop%253Bsupplier_id%253A200167881429%253Bbiz_source%253Ah5_internal%253Bslot%253A31%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1527628458%253Bsku_id%253A6416723379%253Bshop_id%253A2135297&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=3.49E%204&priceCompare=skuId%3A6416723379%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A34900%3BvoucherPrice%3A34900%3BdisplayPrice%3A34900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.851851851851852&request_id=41791ab60842e2ec36fb13182a14d043&review=27&sale=163&search=1&source=search&spm=a2o4n.searchlistcategory.list.i41.26aa564fRkcLhH&stock=2,Ruby's Home
148,Lazada,database/product/image150.png,Cute two-layer mesh long skirt TTS0208,Skirts,Girl,34.9,White,Other,Medium,"S, M, L",73,163,28,4.9,https://www.lazada.vn/products/chan-vay-dai-phoi-luoi-hai-lop-siu-de-thuong-tts0206-i1527628458-s6416723379.html?c=&channelLpJumpArgs=channelId%3A1447719293&clickTrackInfo=query%253A%253Bnid%253A1527628458%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1527628458_VNAMZ%253Bprice%253A34900%253Bclient%253Adesktop%253Bsupplier_id%253A200167881429%253Bbiz_source%253Ah5_internal%253Bslot%253A31%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1527628458%253Bsku_id%253A6416723379%253Bshop_id%253A2135297&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=3.49E%204&priceCompare=skuId%3A6416723379%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A34900%3BvoucherPrice%3A34900%3BdisplayPrice%3A34900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.851851851851852&request_id=41791ab60842e2ec36fb13182a14d043&review=27&sale=163&search=1&source=search&spm=a2o4n.searchlistcategory.list.i41.26aa564fRkcLhH&stock=3,Ruby's Home
149,Lazada,database/product/image151.png,Cute two-layer mesh long skirt TTS0209,Skirts,Girl,34.9,Pink,Other,Medium,"S, M, L",73,163,28,4.9,https://www.lazada.vn/products/chan-vay-dai-phoi-luoi-hai-lop-siu-de-thuong-tts0206-i1527628458-s6416723379.html?c=&channelLpJumpArgs=channelId%3A1447719293&clickTrackInfo=query%253A%253Bnid%253A1527628458%253Bsrc%253ALazadaMainSrp%253Brn%253A41791ab60842e2ec36fb13182a14d043%253Bregion%253Avn%253Bsku%253A1527628458_VNAMZ%253Bprice%253A34900%253Bclient%253Adesktop%253Bsupplier_id%253A200167881429%253Bbiz_source%253Ah5_internal%253Bslot%253A31%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6401%253Bitem_id%253A1527628458%253Bsku_id%253A6416723379%253Bshop_id%253A2135297&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=3.49E%204&priceCompare=skuId%3A6416723379%3Bsource%3Alazada-search-voucher%3Bsn%3A41791ab60842e2ec36fb13182a14d043%3BunionTrace%3A2102fcdd17040830898667678e9cb0%3BoriginPrice%3A34900%3BvoucherPrice%3A34900%3BdisplayPrice%3A34900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704083090205&ratingscore=4.851851851851852&request_id=41791ab60842e2ec36fb13182a14d043&review=27&sale=163&search=1&source=search&spm=a2o4n.searchlistcategory.list.i41.26aa564fRkcLhH&stock=4,Ruby's Home
150,Lazada,database/product/image152.png,White Flora Dress with long sleeves and floral patterns,Dresses,Girl,620,White,Cotton,Short,"S, M, L",,109,22,4.8,https://www.lazada.vn/products/1111-nhap-lazbomtan11-giam-111k699k-vay-trang-flora-dress-tay-dai-hoa-tiet-hoa-i1978575949-s9154448464.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253Adress%253Bnid%253A1978575949%253Bsrc%253ALazadaMainSrp%253Brn%253Aa3979cc6ddf956073de5986e425b5178%253Bregion%253Avn%253Bsku%253A1978575949_VNAMZ%253Bprice%253A620000%253Bclient%253Adesktop%253Bsupplier_id%253A200197509488%253Bbiz_source%253Ah5_internal%253Bslot%253A0%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6396%253Bitem_id%253A1978575949%253Bsku_id%253A9154448464%253Bshop_id%253A2903358&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=6.2E%205&priceCompare=skuId%3A9154448464%3Bsource%3Alazada-search-voucher%3Bsn%3Aa3979cc6ddf956073de5986e425b5178%3BunionTrace%3A2140cbc517041297319468466e992b%3BoriginPrice%3A620000%3BvoucherPrice%3A620000%3BdisplayPrice%3A620000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704129732605&ratingscore=4.818181818181818&request_id=a3979cc6ddf956073de5986e425b5178&review=22&sale=109&search=1&source=search&spm=a2o4n.searchlist.list.i75.634b555cTV2ql7&stock=1,COQUI
151,Lazada,database/product/image153.png,Primrose Dress party dress,Dresses,Girl,595,Pink,Other,Short,"S, M, L",,45,7,5,https://www.lazada.vn/products/1111-nhap-lazbomtan11-giam-111k699k-vay-xoe-tieu-thu-du-tiec-primrose-dress-i2189163619-s10399336541.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253Adress%253Bnid%253A2189163619%253Bsrc%253ALazadaMainSrp%253Brn%253A8f68fe81d30af4c3c0a4db6a3065bc8d%253Bregion%253Avn%253Bsku%253A2189163619_VNAMZ%253Bprice%253A595000%253Bclient%253Adesktop%253Bsupplier_id%253A200197509488%253Bbiz_source%253Ah5_internal%253Bslot%253A5%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6396%253Bitem_id%253A2189163619%253Bsku_id%253A10399336541%253Bshop_id%253A2903358&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=5.95E%205&priceCompare=skuId%3A10399336541%3Bsource%3Alazada-search-voucher%3Bsn%3A8f68fe81d30af4c3c0a4db6a3065bc8d%3BunionTrace%3A2141032a17041301276585647e4749%3BoriginPrice%3A595000%3BvoucherPrice%3A595000%3BdisplayPrice%3A595000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704130128381&ratingscore=5.0&request_id=8f68fe81d30af4c3c0a4db6a3065bc8d&review=6&sale=45&search=1&source=search&spm=a2o4n.searchlist.list.i40.634b555c0LTLoH&stock=1,COQUI
152,Lazada,database/product/image154.png,Primrose Dress party dress,Dresses,Girl,595,White,Other,Short,"S, M, L",,45,7,5,https://www.lazada.vn/products/1111-nhap-lazbomtan11-giam-111k699k-vay-xoe-tieu-thu-du-tiec-primrose-dress-i2189163619-s10399336541.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253Adress%253Bnid%253A2189163619%253Bsrc%253ALazadaMainSrp%253Brn%253A8f68fe81d30af4c3c0a4db6a3065bc8d%253Bregion%253Avn%253Bsku%253A2189163619_VNAMZ%253Bprice%253A595000%253Bclient%253Adesktop%253Bsupplier_id%253A200197509488%253Bbiz_source%253Ah5_internal%253Bslot%253A5%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6396%253Bitem_id%253A2189163619%253Bsku_id%253A10399336541%253Bshop_id%253A2903358&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=5.95E%205&priceCompare=skuId%3A10399336541%3Bsource%3Alazada-search-voucher%3Bsn%3A8f68fe81d30af4c3c0a4db6a3065bc8d%3BunionTrace%3A2141032a17041301276585647e4749%3BoriginPrice%3A595000%3BvoucherPrice%3A595000%3BdisplayPrice%3A595000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704130128381&ratingscore=5.0&request_id=8f68fe81d30af4c3c0a4db6a3065bc8d&review=6&sale=45&search=1&source=search&spm=a2o4n.searchlist.list.i40.634b555c0LTLoH&stock=2,COQUI
153,Lazada,database/product/image155.png,RUBIES Long Luia Dress,Dresses,Girl,540,Black,Velveteen,Long,"S, M, L",,15,2,5,https://www.lazada.vn/products/rubies-vay-dai-luia-dress-i2505961993-s12280142840.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253Adress%253Bnid%253A2505961993%253Bsrc%253ALazadaMainSrp%253Brn%253A8f68fe81d30af4c3c0a4db6a3065bc8d%253Bregion%253Avn%253Bsku%253A2505961993_VNAMZ%253Bprice%253A540000%253Bclient%253Adesktop%253Bsupplier_id%253A200435904222%253Bbiz_source%253Ah5_internal%253Bslot%253A6%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6396%253Bitem_id%253A2505961993%253Bsku_id%253A12280142840%253Bshop_id%253A3598604&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=5.4E%205&priceCompare=skuId%3A12280142840%3Bsource%3Alazada-search-voucher%3Bsn%3A8f68fe81d30af4c3c0a4db6a3065bc8d%3BunionTrace%3A2141032a17041301276585647e4749%3BoriginPrice%3A540000%3BvoucherPrice%3A540000%3BdisplayPrice%3A540000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704130128381&ratingscore=5.0&request_id=8f68fe81d30af4c3c0a4db6a3065bc8d&review=1&sale=15&search=1&source=search&spm=a2o4n.searchlist.list.20&stock=1,RUBIES.SG
154,Lazada,database/product/image156.png,DARLING.ISM - Floral dress with long pleated collar Emi dress made of embroidered silk fabric,Dresses,Girl,761,Beige Color,Other,Medium,"XS, S, M, L",2%,74,16,4.9,https://www.lazada.vn/products/darlingism-dam-hoa-dang-dai-co-xep-li-emi-dress-vai-to-theu-hoa-i2206426024-s10529219682.html?c=&channelLpJumpArgs=channelId%3A0&clickTrackInfo=query%253Adress%253Bnid%253A2206426024%253Bsrc%253ALazadaMainSrp%253Brn%253A8f68fe81d30af4c3c0a4db6a3065bc8d%253Bregion%253Avn%253Bsku%253A2206426024_VNAMZ%253Bprice%253A761000%253Bclient%253Adesktop%253Bsupplier_id%253A200188941225%253Bbiz_source%253Ah5_internal%253Bslot%253A8%253Butlog_bucket_id%253A470687%253Basc_category_id%253A6396%253Bitem_id%253A2206426024%253Bsku_id%253A10529219682%253Bshop_id%253A2815013&fastshipping=0&freeshipping=1&fs_ab=2&fuse_fs=&lang=en&location=H%E1%BB%93%20Ch%C3%AD%20Minh&price=7.61E%205&priceCompare=skuId%3A10529219682%3Bsource%3Alazada-search-voucher%3Bsn%3A8f68fe81d30af4c3c0a4db6a3065bc8d%3BunionTrace%3A2141032a17041301276585647e4749%3BoriginPrice%3A761000%3BvoucherPrice%3A761000%3BdisplayPrice%3A761000%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A1%3BbuyerId%3A0%3Btimestamp%3A1704130128381&ratingscore=4.875&request_id=8f68fe81d30af4c3c0a4db6a3065bc8d&review=16&sale=74&search=1&source=search&spm=a2o4n.searchlist.list.i40.634b555cZj7U9X&stock=1,darling.ism
